doculect	concept	ipa	asjp	cogid	Gold
Kadorih	widow	baɾuʔ	baru7	2	
Ngaju	widow	baluʔ	balu7	2	
Kapuas	widow	baluʔ	balu7	2	
Bakumpai	widow	baluʔ	balu7	2	
Maanyan	widow	walu	walu	2	
Dusun	widow	walu	walu	2	
Tawoyan	widow	baluʔ	balu7	2	
Tabalar Basap	widow	balu	balu	2	
Segai Basap	widow	bualu	bualu	2	
Ngorek	widow	balu	balu	2	
Mpraa	widow	malao̯ʔ	malao7	2	
Baram Kayan	widow	baloʔ	balo7	2	
Apo Kayan Kayan	widow	baloːʔ	balo7	2	
Busang	widow	baloʔ	balo7	2	
Bahau Saq	widow	baloːʔ	balo7	2	
PKM	widow	balu	balu	2	
Long Gelat	widow	bəloʔ	b3lo7	2	
Dalat Melanau	widow	baləw	bal3w	2	
Kanowit	widow	baləw	bal3w	2	
Sekapan	widow	baɮaw	baLaw	2	
Kejaman	widow	baɮəw	baL3w	2	
Lahanan	widow	baɮəw	baL3w	2	
Punan Tuvu'	widow	baluh	baluh	2	
Punan Bah	widow	balu	balu	2	
Beketan	widow	baɭu	baLu	2	
Punan Lisum	widow	balu	balu	2	
Punan Aput	widow	balu	balu	2	
Ukit	widow	balu	balu	2	
Buket	widow	balu	balu	2	
Hovongan	widow	bau	bau	2	
Kereho	widow	bou	bou	2	
Seputan	widow	baʉ	ba3	2	
Penan Mubui	widow	baləwʔ	bal3w7	2	
Penan Jekitan	widow	baləwʔ	bal3w7	2	
Penan Beku	widow	baləwʔ	bal3w7	2	
Vo	widow	balu	balu	2	
Pawe	widow	baləw	bal3w	2	
Gah	widow	balu	balu	2	
Laang	widow	balu	balu	2	
Tau	widow	balu	balu	2	
Badeng	widow	balu	balu	2	
Berawan (jeegan)	widow	bɛlaw	bElaw	2	
Berawan (Terawan)	widow	biloh	biloh	2	
Burusu	widow	təbalu	t3balu	2	
Modang woeg helag	widow	sui	sui	3	
Kelai	widow	suy	sui	3	
Kelai	widow	sui	sui	3	
Lun-Dayeh	widow	teolaʔ	teola7	4	
Lun-Dayeh	widow	tiolaʔ	tiola7	4	
Sungkung	widow	saboˣk	sabok	5	
Ambalo	widower	duda	duda	1	
Indonesian/Malay	widower	duda	duda	1	
Kendayan 2	widower	duda	duda	1	
Keninjal	widower	duda	duda	1	
Upper Kapuas Iban	widower	duda	duda	1	
Mualang	widower	dudá	duda	1	
Golik	widower	duda	duda	1	
Ribun	widower	duda	duda	1	
Pangkodan Sanggau	widower	duda	duda	1	
Gaai	widower	dudaʔ	duda7	1	
Modang woeg helag	widower	sui	sui	2	
Kelai	widower	suy	sui	2	
Kelai	widower	sui	sui	2	
Ketapang	widower	balu	balu	3	
Kadorih	widower	bucuʔ	buTu7	3	
Ngaju	widower	buyuʔ	buiu7	3	
Bakumpai	widower	baluʔ	balu7	3	
Maanyan	widower	walu	walu	3	
Dusun	widower	walu	walu	3	
Tawoyan	widower	baluʔ	balu7	3	
Segai Basap	widower	bualu	bualu	3	
Busang	widower	uyuŋ	uiuN	3	
Kanowit	widower	baləw	bal3w	3	
Punan Tuvu'	widower	buyuʔ	buiu7	3	
Punan Bah	widower	baluway	baluwai	3	
Beketan	widower	biuʔ	biu7	3	
Punan Lisum	widower	biuʔ	biu7	3	
Ukit	widower	biuʔ	biu7	3	
Buket	widower	biuʔ	biu7	3	
Seputan	widower	biʉ	bi3	3	
Ngorek	widower	aban	aban	4	
Baram Kayan	widower	avan	avan	4	
Apo Kayan Kayan	widower	afat	afat	4	
Sekapan	widower	avan	avan	4	
Kejaman	widower	avan	avan	4	
Lahanan	widower	avan	avan	4	
Punan Aput	widower	avan	avan	4	
Penan Mubui	widower	aban	aban	4	
Penan Jekitan	widower	aban	aban	4	
Penan Beku	widower	aban	aban	4	
Vo	widower	avan	avan	4	
Pawe	widower	avan	avan	4	
Gah	widower	amban	amban	4	
Laang	widower	amban	amban	4	
Tau	widower	ampan	ampan	4	
Badeng	widower	ampan	ampan	4	
Berawan (jeegan)	widower	aban	aban	4	
Berawan (Terawan)	widower	aban	aban	4	
Benyadu	widower	ranaʔ	rana7	5	
Bekati	widower	ɣana	xana	5	
Sungkung	widower	mahkud	mahkud	6	
Burusu	widower	təgalaŋ	t3galaN	7	
Taman	wife	biŋeʰ	biNeh	1	
Ambalo	wife	baiŋe	baiNe	1	
Kendayan 2	wife	bini	bini	1	
Ketapang	wife	bini	bini	1	
Keninjal	wife	bəntinaʔ	b3ntina7	1	
Keninjal	wife	bini	bini	1	
Seberuang	wife	minɪi̯	minii	1	
Upper Kapuas Iban	wife	biniː	bini	1	
Bekati	wife	banun	banun	1	
Berawan (Terawan)	wife	biʔeh	bi7eh	1	
Indonesian/Malay	wife	istri	istri	2	
Mualang	wife	istɣi	istxi	2	
Kadorih	wife	oruh	oruh	3	
Kelai	wife	mədoh	m3doh	3	
Punan Tuvu'	wife	oroh	oroh	3	
Beketan	wife	oro	oro	3	
Punan Aput	wife	oro	oro	3	
Sebop (old)	wife	lədo	l3do	4	
Penan Jekitan	wife	rədu	r3du	4	
Idaan	wife	məŋannak	m3Nannak	5	
Seguliud	wife	moŋannak	moNannak	5	
Begak	wife	məŋannak	m3Nannak	5	
Benyadu	wife	sautn	sautn	6	
Hliboi Bidayuh	wife	siwotn	siwotn	6	
Sungkung	wife	sawɨtn	saw3tn	6	
Golik	wife	osow	osow	6	
Jangkang	wife	osaw	osaw	6	
Ribun	wife	osao̯	osao	6	
Pangkodan Sanggau	wife	ɔsaw	osaw	6	
Ngaju	wife	sawa	sawa	6	
Kapuas	wife	saweʔ	sawe7	6	
Bakumpai	wife	saweʔ	sawe7	6	
Tawoyan	wife	saoᵈn	saon	6	
Benuaq	wife	sawaʔ	sawa7	6	
Tunjung	wife	sagaʔ	saga7	6	
Tunjung	wife	sagan	sagan	6	
Dalat Melanau	wife	sawaː məɣəw	sawam3x3w	6	
Miri	wife	abah	abah	6	
Narum	wife	awəh	aw3h	6	
Kiput	wife	safəh	saf3h	6	
SBisaya	wife	sau	sau	6	
SBisaya	wife	sawu	sawu	6	
BrDusun	wife	sawo	sawo	6	
LBisaya	wife	sao	sao	6	
Bonggi	wife	saa	saa	6	
Molbog	wife	sawa	sawa	6	
Penan Mubui	wife	do	do	7	
Berawan (jeegan)	wife	dicu	diTu	7	
Bulungan	wife	dul	dul	7	
Maanyan	wife	daraŋan	daraNan	8	
Maanyan	wife	matueh wawey	matuehwawei	9	
Dusun	wife	haraw	haraw	10	
Paser	wife	ɓawe	pawe	11	
Basap (Lebo)	wife	bea	bea	12	
Buket	wife	son roro	sonroro	13	
Lotud	wife	kimuʔ	kimu7	14	
Burusu	wife	danduʔ	dandu7	15	
Ambalo	wind	suaŋin	suaNin	1	
Indonesian/Malay	wind	aŋin	aNin	1	
Kendayan 2	wind	aŋɪn	aNin	1	
Ketapang	wind	aŋin	aNin	1	
Keninjal	wind	aŋin	aNin	1	
Seberuang	wind	aŋɪn	aNin	1	
Sungkung	wind	aŋin	aNin	1	
Kapuas	wind	aŋin	aNin	1	
Bakumpai	wind	aŋin	aNin	1	
SBisaya	wind	aŋin	aNin	1	
Tawoyan	wind	dolək	dol3k	2	
Benuaq	wind	dolak	dolak	2	
Seberuang	wind	ɣibut	xibut	3	
Upper Kapuas Iban	wind	ribuə̯t	ribu3t	3	
Ngaju	wind	rivut	rivut	3	
Maanyan	wind	rivut	rivut	3	
Dusun	wind	rivut	rivut	3	
Tabalar Basap	wind	ibut	ibut	3	
SBisaya	wind	rebut	rebut	3	
Burusu	wind	rebut	rebut	3	
Benyadu	wind	ñaruː	naru	4	
Jangkang	wind	buaʔ	bua7	4	
Ribun	wind	buːoʔ	buo7	4	
Pangkodan Sanggau	wind	baɣat	baxat	4	
Kadorih	wind	bahiw	bahiw	4	
Tunjung	wind	waheu	waheu	4	
Basap (Lebo)	wind	pəteʔ	p3te7	4	
Segai Basap	wind	bahiw	bahiw	4	
Ngorek	wind	bayu	baiu	4	
Dalat Melanau	wind	paŋay	paNai	4	
Kanowit	wind	bariw	bariw	4	
Sekapan	wind	bayu	baiu	4	
Kejaman	wind	baiu	baiu	4	
Lahanan	wind	bawi	bawi	4	
Lahanan	wind	bauy	baui	4	
Punan Tuvu'	wind	paih	paih	4	
Punan Bah	wind	powi	powi	4	
Beketan	wind	balu	balu	4	
Punan Aput	wind	bayu	baiu	4	
Vo	wind	bayu	baiu	4	
Pawe	wind	bayu	baiu	4	
Sawa	wind	bayu	baiu	4	
Tau	wind	bayu	baiu	4	
Badeng	wind	bayu	baiu	4	
Lun-Dayeh	wind	bui	bui	4	
Kelabit	wind	bariw	bariw	4	
Miri	wind	baruy	barui	4	
Narum	wind	baɣuy	baxui	4	
Kiput	wind	baroy	baroi	4	
Berawan (jeegan)	wind	bikiw	bikiw	4	
Berawan (Terawan)	wind	biu	biu	4	
Bulungan	wind	bariw	bariw	4	
Apo Kayan Kayan	wind	dih	dih	5	
Busang	wind	diː	di	5	
Mpraa	wind	kəʔɓae̯h	k37paeh	6	
Bahau Saq	wind	kəfeːh	k3feh	6	
Paser	wind	wayat	waiat	7	
Long Gelat	wind	woe̯h	woeh	7	
Modang woeg helag	wind	wayh	waih	7	
Punan Lisum	wind	saɭit	saLit	8	
Ukit	wind	salit	salit	8	
Buket	wind	salit	salit	8	
Hovongan	wind	sorit	sorit	8	
Aoheng	wind	sorit	sorit	8	
BrDusun	wind	loŋos	loNos	9	
LBisaya	wind	loŋos	loNos	9	
Lotud	wind	toŋus	toNus	9	
Bonggi	wind	dodos	dodos	9	
Molbog	wind	doros	doros	9	
Idaan	wind	laud	laud	10	
Seguliud	wind	laud	laud	10	
Begak	wind	laud	laud	10	
Mualang	wind	kudɛʔ	kudE7	11	
Bekati	wind	maha̰ː	maha	12	
Hliboi Bidayuh	wind	hnəwh	hn3wh	13	
Golik	wind	ʀəmou	r3mou	14	
Kelai	wind	kɛs	kEs	15	
Kereho	wind	tosoiŋ	tosoiN	16	
Seputan	wind	siŋom	siNom	17	
Penan Jekitan	wind	sələviw	s3l3viw	18	
Taman	wing	saːp	sap	1	
Ambalo	wing	saap	saap	1	
Indonesian/Malay	wing	sayap	saiap	1	
Kendayan 2	wing	sayap	saiap	1	
Ketapang	wing	sayap	saiap	1	
Keninjal	wing	sayap	saiap	1	
Seberuang	wing	sayap	saiap	1	
Upper Kapuas Iban	wing	sayap	saiap	1	
Mualang	wing	sayap	saiap	1	
Benyadu	wing	seap	seap	1	
Bekati	wing	sayaʔ	saia7	1	
Golik	wing	soyop	soiop	1	
Pangkodan Sanggau	wing	sayap	saiap	1	
Kapuas	wing	sayap	saiap	1	
Bakumpai	wing	sayap	saiap	1	
Sebop (old)	wing	añap	anap	1	2
Tawoyan	wing	ekap	ekap	2	3
Benuaq	wing	ekap	ekap	2	3
Tunjung	wing	ekap	ekap	2	3
Basap (Lebo)	wing	kapək	kap3k	2	4
Tabalar Basap	wing	kapit	kapit	2	5
Segai Basap	wing	kapit	kapit	2	5
Ngorek	wing	kapit	kapit	2	5
Mpraa	wing	kapayc	kapaiT	2	5
Baram Kayan	wing	kapit	kapit	2	5
Apo Kayan Kayan	wing	kapɪt	kapit	2	5
Busang	wing	kapit	kapit	2	5
Bahau Saq	wing	kapit	kapit	2	5
PKM	wing	kapit	kapit	2	5
Long Gelat	wing	kəpeyt	k3peit	2	5
Modang woeg helag	wing	kəpɪt	k3pit	2	5
Gaai	wing	kpɛt	kpEt	2	5
Kelai	wing	kpɪt	kpit	2	5
Dalat Melanau	wing	kələpai	k3l3pai	2	6
Kanowit	wing	kələpaʔ	k3l3pa7	2	6
Pawe	wing	kapit	kapit	2	5
Gah	wing	kapit	kapit	2	5
Laang	wing	kapit	kapit	2	5
Sawa	wing	kapit	kapit	2	5
Tau	wing	kapit	kapit	2	5
Badeng	wing	kapit	kapit	2	5
Bulungan	wing	kapit	kapit	2	5
Hliboi Bidayuh	wing	liə̯d	li3d	3	7
Sungkung	wing	léd	led	3	7
Jangkang	wing	iɣat	ixat	3	7
Ribun	wing	ihaːʔ	iha7	3	7
Kadorih	wing	iɾat	irat	3	7
Maanyan	wing	elat	elat	3	7
Dusun	wing	elat	elat	3	7
Paser	wing	olar	olar	3	7
Sekapan	wing	ɮat	Lat	3	7
Kejaman	wing	ɮat	Lat	3	7
Lahanan	wing	ɮat	Lat	3	7
Punan Tuvu'	wing	ilat	ilat	3	7
Beketan	wing	iɭat	iLat	3	7
Punan Lisum	wing	ilat	ilat	3	7
Punan Aput	wing	ilat	ilat	3	7
Ukit	wing	ilat	ilat	3	7
Buket	wing	ilat	ilat	3	7
Hovongan	wing	ilat	ilat	3	7
Kereho	wing	ɛlat	Elat	3	7
Seputan	wing	elat	elat	3	7
Aoheng	wing	elat	elat	3	7
Lun-Dayeh	wing	elat	elat	3	7
Kelabit	wing	elad	elad	3	7
Miri	wing	laːt	lat	3	7
SBisaya	wing	alad	alad	3	8
BrDusun	wing	alad	alad	3	8
LBisaya	wing	alad	alad	3	8
Burusu	wing	lep	lep	3	9
Molbog	wing	olad	olad	3	7
Penan Mubui	wing	pawit	pawit	4	10
Penan Jekitan	wing	pawit	pawit	4	10
Penan Beku	wing	pawit	pawit	4	10
Vo	wing	pawit	pawit	4	10
Kiput	wing	pafet	pafet	4	10
Berawan (jeegan)	wing	pawayc	pawaiT	4	10
Berawan (Terawan)	wing	pawaiʔ	pawai7	4	10
Idaan	wing	panid	panid	4	11
Seguliud	wing	panid	panid	4	11
Begak	wing	panid	panid	4	11
Ngaju	wing	palapas	palapas	5	12
Lotud	wing	palapaʔ	palapa7	5	12
Tabalar Basap	wing	ñahaw	nahaw	6	13
Narum	wing	bəɣaw	b3xaw	7	14
Bonggi	wing	koo	koo	8	15
Rungus	wing	alad			8
Kadazan Kimanis	wing	pahapaʔ			12
Dumpas	wing	alad			8
Lingkabau	wing	əlad			8
Lobu Lanas	wing	əlad			8
Tatana	wing	alad			8
Papar	wing	alad			8
Timugon Murut	wing	alar			8
Tidung Sumbol	wing	aad			8
Ambalo	wipe	malaap	malaap	1	
Indonesian/Malay	wipe	məŋəlap	m3N3lap	1	
Kendayan 2	wipe	ŋapɛl	NapEl	1	5
Ketapang	wipe	məʔapus	m37apus	1	2
Keninjal	wipe	məŋəlap	m3N3lap	1	
Seberuang	wipe	məŋəlap	m3N3lap	1	
Upper Kapuas Iban	wipe	ŋəlap	N3lap	1	
Mualang	wipe	məŋəlap	m3N3lap	1	
Benyadu	wipe	ŋalap	Nalap	1	
Bekati	wipe	lap	lap	1	
Hliboi Bidayuh	wipe	lap	lap	1	
Sungkung	wipe	nədɨʔ	n3d37	1	3
Golik	wipe	ŋəlap	N3lap	1	
Jangkang	wipe	ŋəlap	N3lap	1	
Ribun	wipe	ŋilap	Nilap	1	
Pangkodan Sanggau	wipe	ŋilap	Nilap	1	
Ngaju	wipe	malap	malap	1	
Bakumpai	wipe	məlap	m3lap	1	
Basap (Lebo)	wipe	məlap	m3lap	1	
Apo Kayan Kayan	wipe	lap	lap	1	
Busang	wipe	lap	lap	1	
Gaai	wipe	lap	lap	1	
Punan Bah	wipe	ŋaliat	Naliat	1	4
Buket	wipe	pel	pel	1	5
Kereho	wipe	ŋolap	Nolap	1	
Aoheng	wipe	məŋəpel	m3N3pel	1	5
Miri	wipe	məlap	m3lap	1	
Kiput	wipe	kələp	k3l3p	1	
Berawan (Terawan)	wipe	ŋələp	N3l3p	1	
Burusu	wipe	ŋəlap	N3lap	1	
Kadorih	wipe	məñũhũk	m3nuhuk	2	6
Kapuas	wipe	məmusut	m3musut	2	6
Maanyan	wipe	muhut	muhut	2	6
Dusun	wipe	muhut	muhut	2	6
Tunjung	wipe	təmusas	t3musas	2	7
Ngorek	wipe	muhut	muhut	2	6
Dalat Melanau	wipe	maʔid	ma7id	2	8
Kanowit	wipe	məpit	m3pit	2	9
Sekapan	wipe	mucu	muTu	2	10
Kejaman	wipe	miʔit	mi7it	2	8
Lahanan	wipe	məɮit	m3Lit	2	11
Beketan	wipe	mɛɭɛt	mELEt	2	11
Punan Lisum	wipe	meɭet	meLet	2	11
Punan Aput	wipe	ŋɛhɛt	NEhEt	2	12
Ukit	wipe	melet	melet	2	11
Hovongan	wipe	mɛrɛt	mErEt	2	11
Seputan	wipe	mohi	mohi	2	13
Sebop (old)	wipe	maʔit	ma7it	2	8
Penan Mubui	wipe	mitit	mitit	2	14
Penan Jekitan	wipe	miit	miit	2	8
Penan Beku	wipe	miit	miit	2	8
Vo	wipe	miʔet	mi7et	2	8
Pawe	wipe	miʔit	mi7it	2	8
Sawa	wipe	miʔit	mi7it	2	8
Tau	wipe	ləmasa	l3masa	2	15
Badeng	wipe	moso	moso	2	15
Lun-Dayeh	wipe	miid	miid	2	8
Kelabit	wipe	pərid	p3rid	2	16
Narum	wipe	musiːʔ	musi7	2	17
Berawan (jeegan)	wipe	cucuʔ	TuTu7	2	17
Long Gelat	wipe	mpayñ	mpain	3	18
Modang woeg helag	wipe	əmpɛᵈn	3mpEn	3	18
Benuaq	wipe	ñimpeh	nimpeh	4	19
Mpraa	wipe	pəʔpayh	p37paih	5	20
Kelai	wipe	kɛːʔ	kE7	6	21
Indonesian/Malay	with	dəŋan	d3Nan	1	
Kendayan 2	with	dəŋan	d3Nan	1	
Keninjal	with	dəŋan	d3Nan	1	
Kadorih	with	doŋam	doNam	1	
Bakumpai	with	deŋan	deNan	1	
Paser	with	diaŋ	diaN	1	
Tunjung	with	dəŋ	d3N	1	
Apo Kayan Kayan	with	dahiːn	dahin	1	
Busang	with	dahin	dahin	1	
Bahau Saq	with	baheːn	bahen	1	
PKM	with	ahin	ahin	1	
Long Gelat	with	hüɪ̯n	hin	1	
Dalat Melanau	with	ʤəgəm	j3g3m	1	
Kanowit	with	dəŋah	d3Nah	1	
Sekapan	with	ʤan	jan	1	
Kejaman	with	daan	daan	1	
Lahanan	with	ʤan	jan	1	
Vo	with	seleŋan	seleNan	1	
Burusu	with	daŋan	daNan	1	
Punan Lisum	with	pie	pie	2	
Ukit	with	piaŋ	piaN	2	
Buket	with	piaŋ	piaN	2	
Hovongan	with	piʔaŋ	pi7aN	2	
Kereho	with	piʔaŋ	pi7aN	2	
Benuaq	with	ampeᵗn	ampen	3	
Basap (Lebo)	with	mpaʔ	mpa7	3	
Segai Basap	with	maŋkah	maNkah	3	
Mpraa	with	ma	ma	3	
Buket	with	maʔ	ma7	3	
Taman	with	nanaʰ	nanah	4	
Ambalo	with	nana	nana	4	
Ketapang	with	uan	uan	4	
Seberuang	with	ŋaw	Naw	4	
Upper Kapuas Iban	with	ŋaw	Naw	4	
Mualang	with	ŋaw	Naw	4	
Hliboi Bidayuh	with	ŋie̯n	Nien	4	
Golik	with	ŋən	N3n	4	
Jangkang	with	ŋan	Nan	4	
Ribun	with	ŋan	Nan	4	
Pangkodan Sanggau	with	ŋan	Nan	4	
Tabalar Basap	with	uyaŋ	uiaN	4	
Gaai	with	un	un	4	
Punan Tuvu'	with	unan	unan	4	
Punan Bah	with	unan	unan	4	
Punan Bah	with	unam	unam	4	
Punan Bah	with	uneə̯ʔ	une37	4	
Punan Bah	with	unan en	unanen	4	
Beketan	with	uŋen	uNen	4	
Seputan	with	ñaŋ	naN	4	
Aoheng	with	ñaŋ	naN	4	
Gah	with	ŋan	Nan	4	
Lun-Dayeh	with	ŋan	Nan	4	
Kelabit	with	ŋən	N3n	4	
Kiput	with	ron	ron	4	
Berawan (jeegan)	with	ŋan	Nan	4	
Benyadu	with	giːʔ	gi7	5	
Bekati	with	géʸ	ge	5	
Sungkung	with	gitn	gitn	5	
Ngaju	with	pandinu	pandinu	6	
Maanyan	with	andri	andri	6	
Dusun	with	nihiʔ	nihi7	7	
Tawoyan	with	oit	oit	8	
Modang woeg helag	with	weə̯ᵈn	we3n	9	
Punan Aput	with	tovey	tovei	10	
Narum	with	ati	ati	11	
Sungkung	woman	dayukŋ	daiukN	1	
Golik	woman	ñən dayuk	n3ndaiuk	1	
Jangkang	woman	dayokŋ	daiokN	1	
Ribun	woman	nayuakŋ	naiuakN	1	
Pangkodan Sanggau	woman	dayoŋ	daioN	1	
Taman	woman	bibin͂e	bibine	2	
Ambalo	woman	babaiŋe	babaiNe	2	
Keninjal	woman	bətinaʔ	b3tina7	2	3
Kadorih	woman	baviʔ	bavi7	2	
Ngaju	woman	bawiʔ	bawi7	2	
Kapuas	woman	bawiʔ	bawi7	2	
Bakumpai	woman	bawiʔ	bawi7	2	
Maanyan	woman	wawey	wawei	2	
Dusun	woman	wavey	wavei	2	
Tawoyan	woman	bawe	bawe	2	
Paser	woman	bawe	bawe	2	
Benuaq	woman	bawe	bawe	2	
Tunjung	woman	waweʔ	wawe7	2	
Basap (Lebo)	woman	bəbea	b3bea	2	
Punan Tuvu'	woman	bawe	bawe	2	
Ketapang	woman	inda	inda	3	4
Seberuang	woman	indoʔ	indo7	3	4
Upper Kapuas Iban	woman	inóːʔ	ino7	3	4
Mualang	woman	dɛʔ	dE7	3	5
Benyadu	woman	damahũ	damahu	3	6
Bekati	woman	mahõ	maho	3	6
Tabalar Basap	woman	idoh	idoh	3	
Segai Basap	woman	daduhən	daduh3n	3	7
Ngorek	woman	roh	roh	3	7
Mpraa	woman	rao̯h	raoh	3	7
Baram Kayan	woman	doh	doh	3	7
Apo Kayan Kayan	woman	doh	doh	3	7
Busang	woman	doh	doh	3	7
Bahau Saq	woman	roːh	roh	3	7
PKM	woman	dəduh	d3duh	3	7
Long Gelat	woman	lədoh	l3doh	3	7
Modang woeg helag	woman	lədoh	l3doh	3	7
Gaai	woman	madoh	madoh	3	7
Kelai	woman	madoh	madoh	3	7
Sekapan	woman	ləʔra	l37ra	3	8
Kejaman	woman	dəʔrah	d37rah	3	8
Lahanan	woman	lərah	l3rah	3	8
Punan Tuvu'	woman	oroh	oroh	3	8
Punan Bah	woman	oro	oro	3	8
Beketan	woman	oro	oro	3	8
Punan Lisum	woman	doro	doro	3	8
Punan Aput	woman	oro	oro	3	8
Ukit	woman	doro	doro	3	8
Buket	woman	doro	doro	3	8
Hovongan	woman	doʔora	do7ora	3	8
Kereho	woman	doraʔ	dora7	3	8
Seputan	woman	dora	dora	3	8
Aoheng	woman	dora	dora	3	8
Sebop (old)	woman	lədo	l3do	3	7
Penan Mubui	woman	rədo	r3do	3	7
Penan Jekitan	woman	rədu	r3du	3	7
Penan Beku	woman	rədu	r3du	3	7
Vo	woman	ləɗo	l3To	3	7
Pawe	woman	ləɗo	l3To	3	7
Gah	woman	ləto	l3to	3	7
Laang	woman	ləto	l3to	3	7
Sawa	woman	ləto	l3to	3	7
Tau	woman	ləto	l3to	3	7
Badeng	woman	ləto	l3to	3	7
Lun-Dayeh	woman	dəsur	d3sur	3	7
Kelabit	woman	dədtur	d3dtur	3	7
Miri	woman	turay	turai	3	9
Miri	woman	dara	dara	3	8
Narum	woman	tuɣay	tuxai	3	9
Kiput	woman	turay	turai	3	9
Berawan (jeegan)	woman	dicu	diTu	3	7
Berawan (Terawan)	woman	dicu	diTu	3	7
Lotud	woman	onduʔan	ondu7an	3	10
Lotud	woman	konduʔan	kondu7an	3	10
Burusu	woman	danduʔ	dandu7	3	10
Bulungan	woman	dədur	d3dur	3	7
Dalat Melanau	woman	a məɣəw	am3x3w	4	11
Kanowit	woman	mərəw	m3r3w	4	11
BrDusun	woman	kakimuʔ	kakimu7	5	12
BrDusun	woman	kimuʔ	kimu7	5	12
LBisaya	woman	kakimuʔ	kakimu7	5	12
LBisaya	woman	kimuʔ	kimu7	5	12
Hliboi Bidayuh	woman	layukŋ	laiukN	6	1
SBisaya	woman	yunay	iunai	6	13
Idaan	woman	liun	liun	6	14
Seguliud	woman	liun	liun	6	14
Begak	woman	liun	liun	6	14
Bonggi	woman	libun	libun	6	15
Molbog	woman	libun	libun	6	15
Indonesian/Malay	woman	pərəmpuan	p3r3mpuan	7	16
Kendayan 2	woman	naŋ bini	naNbini	8	2
Rungus	woman	onduʔ			10
Kadazan Kimanis	woman	onduʔ			10
Dumpas	woman	onduʔ			10
Lingkabau	woman	wəynəy			2
Lobu Lanas	woman	wəynəy			2
Tatana	woman	anduʔ			10
Papar	woman	anduʔ			10
Timugon Murut	woman	ruanduʔ			10
Tidung Sumbol	woman	duanduʔ			10
Sungkung	wood pecker	ŋkalih	Nkalih	1	
Tawoyan	wood pecker	təkalis	t3kalis	1	
Tunjung	wood pecker	təkalih	t3kalih	1	
Sekapan	wood pecker	təgaɮi	t3gaLi	1	
Kejaman	wood pecker	təgaɮi	t3gaLi	1	
Lahanan	wood pecker	təʤaɮi	t3jaLi	1	
Punan Bah	wood pecker	təkali	t3kali	1	
Beketan	wood pecker	təkali	t3kali	1	
Punan Lisum	wood pecker	təlaɭi	t3laLi	1	
Punan Aput	wood pecker	təkali	t3kali	1	
Ambalo	wood pecker	tuktuuk	tuktuuk	2	
Benyadu	wood pecker	tamagu	tamagu	2	
Ribun	wood pecker	tuut	tuut	2	
Kanowit	wood pecker	təguk	t3guk	2	
Ketapang	wood pecker	kətaraʔ	k3tara7	3	
Ngorek	wood pecker	bətəleʔ	b3t3le7	3	
Buket	wood pecker	beəʔ	be37	3	
Aoheng	wood pecker	bea	bea	3	
Vo	wood pecker	bətəleʔ	b3t3le7	3	
Indonesian/Malay	wood pecker	buruŋ pelatuk	buruNpelatuk	4	
Kendayan 2	wood pecker	buruŋ pamatok	buruNpamatok	4	
Keninjal	wood pecker	buɣuŋ pəlatok	buxuNp3latok	4	
Seberuang	wood pecker	bəlatok	b3latok	4	
Upper Kapuas Iban	wood pecker	blatoə̯ʔ	blato37	4	
Mualang	wood pecker	balatok	balatok	4	
Bekati	wood pecker	manuʔ patoʔ	manu7pato7	4	
Golik	wood pecker	manok pəlatok	manokp3latok	4	
Kadorih	wood pecker	baɾaʰtuk	barahtuk	4	
Ngaju	wood pecker	bəlatuk	b3latuk	4	
Maanyan	wood pecker	walatuk	walatuk	4	
Dusun	wood pecker	walatuk	walatuk	4	
Baram Kayan	wood pecker	manok təgə	manokt3g3	4	
Apo Kayan Kayan	wood pecker	bəlatʊk	b3latuk	4	
Busang	wood pecker	bəlatuk	b3latuk	4	
Bahau Saq	wood pecker	səbəlatuk	s3b3latuk	4	
PKM	wood pecker	bəlatuk	b3latuk	4	
Long Gelat	wood pecker	bələtəɵ̯k	b3l3t33k	4	
Gaai	wood pecker	baltok	baltok	4	
Kelai	wood pecker	baltok	baltok	4	
Punan Tuvu'	wood pecker	bələkarik	b3l3karik	4	
Seputan	wood pecker	boɾato	borato	4	
Penan Jekitan	wood pecker	təvatok	t3vatok	4	
Penan Beku	wood pecker	təvatok	t3vatok	4	
Pawe	wood pecker	bəlatok	b3latok	4	
Laang	wood pecker	bəlatok	b3latok	4	
Sawa	wood pecker	təkuduk daʔan	t3kudukda7an	5	
Tau	wood pecker	tudok daʔən	tudokda73n	5	
Ukit	wood pecker	kuko	kuko	6	
Gah	wood pecker	keu	keu	6	
Penan Mubui	wood pecker	ʤuhit moboʔ	juhitmobo7	7	
Badeng	wood pecker	suwi boʔ	suwibo7	7	
Hliboi Bidayuh	wood pecker	saáy	saai	8	
Pangkodan Sanggau	wood pecker	ŋkicɛɣə	NkiTEx3	9	
Burusu	wood pecker	pəmpalik	p3mpalik	10	
Taman	worm	ulas	ulas	1	
Ambalo	worm	ulas	ulas	1	
Indonesian/Malay	worm	ulat	ulat	1	
Kendayan 2	worm	oat	oat	1	
Ketapang	worm	hulat	hulat	1	
Keninjal	worm	ulat	ulat	1	
Seberuang	worm	ulat	ulat	1	
Upper Kapuas Iban	worm	ulat	ulat	1	
Mualang	worm	ulat	ulat	1	
Benyadu	worm	ulat	ulat	1	
Golik	worm	ulat	ulat	1	
Jangkang	worm	ulat	ulat	1	
